id,pressure
1002.0,162.42962646484375
1002.0,165.65370178222656
1002.0,159.91238403320312
1002.0,159.39450073242188
1002.0,163.1395263671875
1002.0,158.5245819091797
1002.0,161.27606201171875
1002.0,161.55821228027344
1002.0,165.9226531982422
1002.0,165.0915069580078
1002.0,162.0479736328125
1002.0,158.7510986328125
1002.0,158.0333251953125
1002.0,159.12493896484375
1002.0,158.99928283691406
1002.0,161.34786987304688
1002.0,157.57908630371094
1002.0,161.0345458984375
1002.0,163.09259033203125
1002.0,159.7371826171875
1002.0,158.21726989746094
1002.0,158.56285095214844
1002.0,161.82765197753906
1002.0,159.1284637451172
1002.0,160.71961975097656
1002.0,163.57952880859375
1002.0,164.00936889648438
1002.0,160.104248046875
1002.0,156.4901123046875
1002.0,159.3417205810547
1002.0,157.95130920410156
1002.0,162.27401733398438
1002.0,160.97869873046875
1002.0,162.30767822265625
1002.0,162.1173858642578
1002.0,158.50149536132812
1002.0,158.990234375
1002.0,157.2062225341797
1002.0,159.549072265625
1002.0,159.77491760253906
1002.0,159.820556640625
1002.0,165.64178466796875
1002.0,161.85360717773438
1002.0,161.09254455566406
1002.0,159.9734649658203
1002.0,157.776611328125
1002.0,154.25172424316406
1002.0,160.1569366455078
1002.0,163.4335479736328
1002.0,164.74281311035156
1002.0,163.447998046875
1002.0,158.02198791503906
1002.0,154.64422607421875
1002.0,155.1562042236328
1002.0,154.79576110839844
1002.0,155.14060974121094
1002.0,157.00770568847656
1002.0,165.2928924560547
1002.0,161.63699340820312
1002.0,159.9205322265625
1002.0,158.74954223632812
1002.0,158.0379180908203
1002.0,159.5712890625
1002.0,157.19921875
1002.0,160.97634887695312
1002.0,159.8199005126953
1002.0,160.73614501953125
1002.0,158.5114288330078
1002.0,159.02252197265625
1002.0,158.75900268554688
1002.0,155.53575134277344
1002.0,157.7027587890625
1002.0,157.5493621826172
1002.0,162.25576782226562
1002.0,162.97366333007812
1002.0,157.4243621826172
1002.0,153.26846313476562
1002.0,156.80909729003906
1003.0,161.88720703125
1003.0,166.60745239257812
1003.0,166.1158905029297
1003.0,165.35862731933594
1003.0,166.609130859375
1003.0,164.00927734375
1003.0,162.5447235107422
1003.0,162.20510864257812
1003.0,160.0738525390625
1003.0,161.87152099609375
1003.0,165.65969848632812
1003.0,167.89833068847656
1003.0,166.43670654296875
1003.0,160.6722869873047
1003.0,162.20323181152344
1003.0,166.90603637695312
1003.0,160.6057891845703
1003.0,162.2479705810547
1003.0,163.01673889160156
1003.0,163.3094482421875
1003.0,163.80596923828125
1003.0,162.57408142089844
1003.0,161.87899780273438
1003.0,160.27549743652344
1003.0,163.84523010253906
1003.0,162.46914672851562
1003.0,163.12281799316406
1003.0,163.37930297851562
1003.0,165.31777954101562
1003.0,161.3574676513672
1003.0,160.01876831054688
1003.0,159.90069580078125
1003.0,163.8123779296875
1003.0,160.6063232421875
1003.0,163.29949951171875
1003.0,164.9760284423828
1003.0,165.35873413085938
1003.0,160.2950897216797
1003.0,159.53408813476562
1003.0,160.58282470703125
1003.0,161.50827026367188
1003.0,160.9163818359375
1003.0,161.7796630859375
1003.0,162.69540405273438
1003.0,159.9410400390625
1003.0,164.80908203125
1003.0,161.25131225585938
1003.0,159.99346923828125
1003.0,159.510986328125
1003.0,159.88999938964844
1003.0,164.53152465820312
1003.0,159.44598388671875
1003.0,165.28311157226562
1003.0,160.92247009277344
1003.0,161.25033569335938
1003.0,159.37388610839844
1003.0,158.28619384765625
1003.0,159.3614044189453
1003.0,160.79307556152344
1003.0,162.86024475097656
1003.0,160.07748413085938
1003.0,160.1637725830078
1003.0,158.04150390625
1003.0,160.67526245117188
1003.0,159.514892578125
1003.0,158.3914031982422
1003.0,163.1735382080078
1003.0,161.4130096435547
1003.0,162.00497436523438
1003.0,161.2005615234375
1003.0,162.80825805664062
1003.0,159.0098876953125
1003.0,159.3885040283203
1003.0,160.10731506347656
1003.0,159.06106567382812
1003.0,162.2274169921875
1003.0,158.3989715576172
1003.0,161.92657470703125
1003.0,157.82969665527344
1003.0,159.90457153320312
1003.0,159.43746948242188
1003.0,158.87380981445312
1003.0,159.5124969482422
1003.0,163.3328399658203
1003.0,158.5660400390625
1003.0,157.8219757080078
1003.0,160.98544311523438
1003.0,159.48318481445312
1003.0,160.09156799316406
1003.0,161.60665893554688
1003.0,161.3334503173828
1003.0,159.95462036132812
1003.0,158.2762908935547
1003.0,161.1608428955078
1003.0,155.2906951904297
1003.0,157.55865478515625
1003.0,155.6728973388672
1003.0,157.62826538085938
1003.0,159.24668884277344
1003.0,160.3864288330078
1004.0,173.6577911376953
1004.0,174.47622680664062
1004.0,171.2427215576172
1004.0,169.02542114257812
1004.0,170.4022979736328
1004.0,167.9228515625
1004.0,165.845458984375
1004.0,168.5028533935547
1004.0,168.61666870117188
1004.0,168.7306365966797
1004.0,170.59359741210938
1004.0,169.7617950439453
1004.0,167.39337158203125
1004.0,169.44586181640625
1004.0,169.71971130371094
1004.0,167.99835205078125
1004.0,169.73269653320312
1004.0,168.04733276367188
1004.0,168.890869140625
1004.0,168.47195434570312
1004.0,169.90728759765625
1004.0,172.08462524414062
1004.0,169.78225708007812
1004.0,169.28750610351562
1004.0,167.80250549316406
1004.0,168.57736206054688
1004.0,165.48260498046875
1004.0,168.3798370361328
1004.0,167.53652954101562
1004.0,164.55535888671875
1004.0,167.48095703125
1004.0,170.20614624023438
1004.0,167.31227111816406
1004.0,171.51531982421875
1004.0,167.87130737304688
1004.0,165.06944274902344
1004.0,167.30072021484375
1004.0,163.57064819335938
1004.0,170.78317260742188
1004.0,167.5167236328125
1004.0,166.20578002929688
1004.0,168.28689575195312
1004.0,164.11654663085938
1004.0,165.1580810546875
1004.0,164.75347900390625
1004.0,165.22140502929688
1004.0,163.85494995117188
1004.0,166.71511840820312
1004.0,164.58770751953125
1004.0,160.26095581054688
1004.0,167.73951721191406
1004.0,163.14881896972656
1004.0,165.76365661621094
1004.0,168.8490447998047
1004.0,165.26742553710938
1004.0,161.70066833496094
1004.0,163.8376007080078
1004.0,163.9927215576172
1004.0,166.8538360595703
1004.0,167.29721069335938
1004.0,161.5185089111328
1004.0,162.42434692382812
1004.0,160.5556640625
1004.0,162.00843811035156
1004.0,162.93072509765625
1004.0,162.4518280029297
1004.0,169.40103149414062
1004.0,164.83433532714844
1004.0,164.83982849121094
1004.0,163.0264434814453
1004.0,165.91171264648438
1004.0,163.09320068359375
1004.0,162.6873779296875
1004.0,159.66502380371094
1004.0,163.38597106933594
1004.0,166.67373657226562
1004.0,168.11692810058594
1004.0,169.6849365234375
1004.0,161.4261932373047
1004.0,163.73606872558594
1004.0,162.87747192382812
1004.0,162.60215759277344
1004.0,163.6798553466797
1004.0,164.93472290039062
1004.0,162.62916564941406
1004.0,158.5884246826172
1004.0,165.0503692626953
1004.0,161.41363525390625
1004.0,167.22665405273438
1004.0,166.880615234375
1004.0,162.24940490722656
1004.0,163.10508728027344
1004.0,159.39453125
1004.0,160.3212432861328
1004.0,163.38922119140625
1004.0,167.0603485107422
1004.0,164.91380310058594
1004.0,168.08847045898438
1004.0,160.61167907714844
1004.0,157.77015686035156
1005.0,164.970947265625
1005.0,159.32923889160156
1005.0,158.6136474609375
1005.0,160.9707794189453
1005.0,157.57113647460938
1005.0,159.24517822265625
1005.0,156.09994506835938
1005.0,159.6004638671875
1005.0,162.47671508789062
1005.0,160.22543334960938
1005.0,159.69410705566406
1005.0,157.9427490234375
1005.0,158.73703002929688
1005.0,165.01219177246094
1005.0,159.02362060546875
1005.0,154.6307373046875
1005.0,160.77882385253906
1005.0,159.3763427734375
1005.0,161.59600830078125
1005.0,160.73553466796875
1005.0,160.42208862304688
1005.0,161.22760009765625
1005.0,158.9664764404297
1005.0,160.7744598388672
1005.0,157.98036193847656
1005.0,159.90310668945312
1005.0,160.03506469726562
1005.0,158.67906188964844
1005.0,157.6371612548828
1005.0,157.45852661132812
1005.0,161.95550537109375
1005.0,160.4152069091797
1005.0,156.49334716796875
1005.0,161.13243103027344
1005.0,157.89222717285156
1005.0,156.31312561035156
1005.0,156.0475311279297
1005.0,156.5881805419922
1005.0,161.34579467773438
1005.0,160.0829315185547
1005.0,159.09071350097656
1005.0,157.76219177246094
1005.0,156.40017700195312
1005.0,154.52871704101562
1005.0,158.0472412109375
1005.0,158.437744140625
1005.0,163.46449279785156
1005.0,160.36077880859375
1005.0,159.56735229492188
1005.0,158.01397705078125
1005.0,158.19204711914062
1005.0,155.14222717285156
1005.0,154.05780029296875
1005.0,157.81503295898438
1005.0,158.0758514404297
1005.0,160.06361389160156
1005.0,162.37269592285156
1005.0,158.59036254882812
1005.0,155.27012634277344
1005.0,157.05514526367188
1005.0,156.4729461669922
1005.0,157.5426025390625
1005.0,156.40667724609375
1005.0,156.72860717773438
1005.0,157.5843505859375
1005.0,159.3945770263672
1005.0,157.2157745361328
1005.0,154.16183471679688
1005.0,155.68760681152344
1005.0,155.071044921875
1005.0,156.1706085205078
1005.0,156.13209533691406
1005.0,157.2235107421875
1005.0,155.92173767089844
1005.0,160.87033081054688
1005.0,157.44326782226562
1005.0,158.2223663330078
1005.0,159.17926025390625
1005.0,157.0125732421875
1005.0,154.95904541015625
1005.0,153.15562438964844
1005.0,156.66787719726562
1005.0,154.10467529296875
1005.0,159.24893188476562
1005.0,156.51425170898438
1005.0,153.60511779785156
1005.0,158.3199920654297
1005.0,151.3305206298828
1005.0,157.83078002929688
1005.0,158.51785278320312
1005.0,154.35252380371094
1005.0,154.23757934570312
1005.0,154.3619384765625
1005.0,155.36270141601562
1005.0,154.82005310058594
1005.0,156.53146362304688
1005.0,156.03550720214844
1005.0,153.98048400878906
1005.0,156.8868865966797
1005.0,157.4442901611328
1006.0,157.09678649902344
1006.0,157.0923309326172
1006.0,155.4916534423828
1006.0,158.4933624267578
1006.0,159.09518432617188
1006.0,155.78099060058594
1006.0,158.51556396484375
1006.0,155.8456268310547
1006.0,159.15953063964844
1006.0,158.27127075195312
1006.0,159.07142639160156
1006.0,159.52235412597656
1006.0,161.6115264892578
1006.0,153.50607299804688
1006.0,157.56088256835938
1006.0,162.09368896484375
1006.0,164.45733642578125
1006.0,163.0941619873047
1006.0,156.13632202148438
1006.0,159.7168426513672
1006.0,156.71180725097656
1006.0,159.28875732421875
1006.0,156.52928161621094
1006.0,159.79461669921875
1006.0,160.2877655029297
1006.0,153.66110229492188
1006.0,154.78121948242188
1006.0,155.0089874267578
1006.0,155.63333129882812
1006.0,157.5786590576172
1006.0,154.25552368164062
1006.0,159.73793029785156
1006.0,150.89894104003906
1006.0,158.23484802246094
1006.0,156.03823852539062
1006.0,152.97079467773438
1006.0,153.45201110839844
1006.0,153.11062622070312
1006.0,153.7642059326172
1006.0,154.1490020751953
1006.0,159.13807678222656
1006.0,149.5697021484375
1006.0,158.60488891601562
1006.0,150.85946655273438
1006.0,160.4984893798828
1006.0,155.94760131835938
1006.0,158.76129150390625
1006.0,154.4352569580078
1006.0,155.65771484375
1006.0,160.18417358398438
1006.0,150.50631713867188
1006.0,150.15171813964844
1006.0,170.1798858642578
1006.0,150.9620819091797
1006.0,153.53956604003906
1006.0,167.5450439453125
1006.0,150.7617645263672
1006.0,171.74258422851562
1006.0,152.43585205078125
1006.0,164.02647399902344
1006.0,158.770751953125
1006.0,158.86981201171875
1006.0,162.74537658691406
1006.0,153.48851013183594
1006.0,157.5809783935547
1006.0,153.79147338867188
1006.0,151.0176544189453
1006.0,167.642822265625
1006.0,147.9648895263672
1006.0,155.6235809326172
1006.0,153.5310821533203
1006.0,154.25955200195312
1006.0,149.56222534179688
1006.0,158.09425354003906
1006.0,156.83038330078125
1006.0,144.6909637451172
1006.0,147.61819458007812
1006.0,149.7512664794922
1006.0,152.32427978515625
1006.0,145.29861450195312
1006.0,153.39169311523438
1006.0,147.0517120361328
1006.0,163.08743286132812
1006.0,150.17294311523438
1006.0,150.654052734375
1006.0,148.31114196777344
1006.0,158.91241455078125
1006.0,151.24961853027344
1006.0,160.06723022460938
1006.0,146.6262969970703
1006.0,152.5531768798828
1006.0,151.3361053466797
1006.0,176.978759765625
1006.0,152.8175506591797
1006.0,148.28160095214844
1006.0,176.0628204345703
1006.0,149.5580291748047
1006.0,173.23081970214844
1006.0,152.89517211914062
1006.0,167.71112060546875
1007.0,165.695556640625
1007.0,166.10472106933594
1007.0,162.76141357421875
1007.0,160.84388732910156
1007.0,163.81280517578125
1007.0,161.73919677734375
1007.0,157.58436584472656
1007.0,160.4311065673828
1007.0,159.91983032226562
1007.0,158.75765991210938
1007.0,161.30984497070312
1007.0,163.78298950195312
1007.0,163.1263427734375
1007.0,163.0218963623047
1007.0,162.5336151123047
1007.0,161.15853881835938
1007.0,161.0677490234375
1007.0,163.9488525390625
1007.0,163.1333465576172
1007.0,162.39651489257812
1007.0,164.948974609375
1007.0,161.99734497070312
1007.0,161.32244873046875
1007.0,159.76739501953125
1007.0,159.55718994140625
1007.0,156.83436584472656
1007.0,160.5425567626953
1007.0,157.0772247314453
1007.0,163.89224243164062
1007.0,162.07952880859375
1007.0,160.15940856933594
1007.0,157.66830444335938
1007.0,160.03042602539062
1007.0,156.12112426757812
1007.0,160.84396362304688
1007.0,165.6524658203125
1007.0,167.5616455078125
1007.0,164.82339477539062
1007.0,159.824462890625
1007.0,157.2810821533203
1007.0,163.0824737548828
1007.0,165.41119384765625
1007.0,162.25772094726562
1007.0,159.6973114013672
1007.0,162.08615112304688
1007.0,162.74501037597656
1007.0,155.52894592285156
1007.0,158.2399444580078
1007.0,155.0325164794922
1007.0,156.5712890625
1007.0,157.46682739257812
1007.0,161.36729431152344
1007.0,162.08810424804688
1007.0,162.32315063476562
1007.0,166.6465301513672
1007.0,158.98565673828125
1007.0,155.75674438476562
1007.0,160.16102600097656
1007.0,164.2727508544922
1007.0,157.10406494140625
1007.0,158.86715698242188
1007.0,160.15940856933594
1007.0,159.17111206054688
1007.0,161.5441436767578
1007.0,157.92723083496094
1007.0,156.73240661621094
1007.0,160.64602661132812
1007.0,157.0079803466797
1007.0,159.39871215820312
1007.0,159.3887939453125
1007.0,162.88548278808594
1007.0,158.94142150878906
1007.0,160.6010284423828
1007.0,157.24703979492188
1007.0,157.25205993652344
1007.0,160.0547637939453
1007.0,157.455810546875
1007.0,159.3282012939453
1007.0,159.08474731445312
1007.0,163.73446655273438
1007.0,159.91036987304688
1007.0,157.59210205078125
1007.0,156.35658264160156
1007.0,154.41079711914062
1007.0,159.46519470214844
1007.0,157.55763244628906
1007.0,156.7191619873047
1007.0,158.38543701171875
1007.0,158.51307678222656
1007.0,154.3678741455078
1007.0,153.7440643310547
1007.0,154.92906188964844
1007.0,156.67645263671875
1007.0,155.3463592529297
1007.0,161.14552307128906
1007.0,161.09718322753906
1007.0,164.8161163330078
1007.0,158.16497802734375
1007.0,156.0306396484375
1007.0,155.71926879882812
1008.0,156.22669982910156
1008.0,162.1197509765625
1008.0,158.26039123535156
1008.0,157.57498168945312
1008.0,159.9835205078125
1008.0,158.9055633544922
1008.0,155.59291076660156
1008.0,154.28469848632812
1008.0,151.64230346679688
1008.0,156.47003173828125
1008.0,156.08566284179688
1008.0,156.95303344726562
1008.0,155.9572296142578
1008.0,158.12481689453125
1008.0,159.19212341308594
1008.0,154.9119415283203
1008.0,149.51368713378906
1008.0,159.02200317382812
1008.0,158.7799072265625
1008.0,153.5455780029297
1008.0,152.8792724609375
1008.0,153.06419372558594
1008.0,166.8958282470703
1008.0,157.96791076660156
1008.0,154.1040802001953
1008.0,162.5712432861328
1008.0,154.24575805664062
1008.0,158.44287109375
1008.0,151.22323608398438
1008.0,169.3485565185547
1008.0,150.94140625
1008.0,152.77517700195312
1008.0,151.967529296875
1008.0,150.67135620117188
1008.0,158.01483154296875
1008.0,147.88356018066406
1008.0,150.93272399902344
1008.0,157.18051147460938
1008.0,152.1584014892578
1008.0,148.42994689941406
1008.0,159.0537872314453
1008.0,151.2308807373047
1008.0,172.26025390625
1008.0,160.21365356445312
1008.0,152.84591674804688
1008.0,160.77505493164062
1008.0,148.30661010742188
1008.0,160.73683166503906
1008.0,152.4502410888672
1008.0,163.375
1008.0,152.12039184570312
1008.0,151.19546508789062
1008.0,174.84022521972656
1008.0,153.63575744628906
1008.0,158.09588623046875
1008.0,149.3240509033203
1008.0,155.06089782714844
1008.0,155.3960418701172
1008.0,154.38705444335938
1008.0,151.23135375976562
1008.0,150.1351318359375
1008.0,152.32733154296875
1008.0,159.31089782714844
1008.0,153.14132690429688
1008.0,146.89759826660156
1008.0,158.79788208007812
1008.0,152.40614318847656
1008.0,171.240966796875
1008.0,148.85128784179688
1008.0,149.55599975585938
1008.0,154.02850341796875
1008.0,163.73486328125
1008.0,155.4241180419922
1008.0,155.66400146484375
1008.0,154.49635314941406
1008.0,144.82420349121094
1008.0,162.8549346923828
1008.0,148.32546997070312
1008.0,154.2311553955078
1008.0,148.3638916015625
1008.0,155.4754638671875
1008.0,146.6967315673828
1008.0,155.5058135986328
1008.0,150.13929748535156
1008.0,148.39382934570312
1008.0,160.4383087158203
1008.0,152.8679656982422
1008.0,152.79220581054688
1008.0,149.88711547851562
1008.0,147.7002410888672
1008.0,160.64315795898438
1008.0,164.6688995361328
1008.0,159.08926391601562
1008.0,150.5242919921875
1008.0,148.64450073242188
1008.0,158.1097869873047
1008.0,155.9392547607422
1008.0,151.37132263183594
1008.0,152.73037719726562
1008.0,160.62338256835938
1009.0,163.7325897216797
1009.0,157.81503295898438
1009.0,157.1085205078125
1009.0,157.90245056152344
1009.0,155.64520263671875
1009.0,159.9521026611328
1009.0,158.6131134033203
1009.0,160.6815643310547
1009.0,163.17510986328125
1009.0,162.107666015625
1009.0,157.5337677001953
1009.0,155.1934051513672
1009.0,158.39195251464844
1009.0,160.88803100585938
1009.0,159.5559844970703
1009.0,156.09780883789062
1009.0,164.29342651367188
1009.0,162.99884033203125
1009.0,160.1275634765625
1009.0,160.75875854492188
1009.0,161.06582641601562
1009.0,157.0162353515625
1009.0,157.16905212402344
1009.0,161.50967407226562
1009.0,155.658447265625
1009.0,155.8421630859375
1009.0,159.77552795410156
1009.0,157.5435333251953
1009.0,160.4641876220703
1009.0,161.52987670898438
1009.0,162.14500427246094
1009.0,159.51026916503906
1009.0,156.54965209960938
1009.0,158.04757690429688
1009.0,156.29598999023438
1009.0,156.958740234375
1009.0,159.45761108398438
1009.0,159.4113311767578
1009.0,158.31234741210938
1009.0,158.7831268310547
1009.0,159.59552001953125
1009.0,156.41464233398438
1009.0,156.60577392578125
1009.0,156.2618865966797
1009.0,158.73446655273438
1009.0,159.69122314453125
1009.0,160.82920837402344
1009.0,160.9641571044922
1009.0,157.84432983398438
1009.0,156.40338134765625
1009.0,157.6650390625
1009.0,157.4749755859375
1009.0,155.90589904785156
1009.0,159.56983947753906
1009.0,157.55322265625
1009.0,158.65603637695312
1009.0,159.5316619873047
1009.0,157.09107971191406
1009.0,157.5345458984375
1009.0,158.15078735351562
1009.0,158.8279266357422
1009.0,157.63865661621094
1009.0,156.04437255859375
1009.0,156.14405822753906
1009.0,156.41986083984375
1009.0,157.42056274414062
1009.0,161.02261352539062
1009.0,158.4473114013672
1009.0,157.69656372070312
1009.0,156.11082458496094
1009.0,158.54188537597656
1009.0,154.64413452148438
1009.0,153.77503967285156
1009.0,159.2642822265625
1009.0,157.36257934570312
1009.0,155.61209106445312
1009.0,158.59963989257812
1009.0,155.99270629882812
1009.0,156.54835510253906
1009.0,158.6048126220703
1009.0,153.9267578125
1009.0,154.92446899414062
1009.0,153.97035217285156
1009.0,158.64720153808594
1009.0,155.6894073486328
1009.0,155.2378387451172
1009.0,161.45713806152344
1009.0,155.70053100585938
1009.0,157.3788299560547
1009.0,156.12242126464844
1009.0,157.36981201171875
1009.0,155.71517944335938
1009.0,153.09934997558594
1009.0,157.6900177001953
1009.0,153.65737915039062
1009.0,153.10009765625
1009.0,153.48516845703125
1009.0,152.68406677246094
1009.0,155.01336669921875
1009.0,159.41824340820312
1010.0,168.4373016357422
1010.0,168.54124450683594
1010.0,168.46725463867188
1010.0,168.1197052001953
1010.0,169.22866821289062
1010.0,165.55191040039062
1010.0,171.98333740234375
1010.0,167.140625
1010.0,169.59619140625
1010.0,171.58872985839844
1010.0,169.99050903320312
1010.0,168.35568237304688
1010.0,167.05056762695312
1010.0,163.86598205566406
1010.0,167.3767852783203
1010.0,170.26324462890625
1010.0,168.44619750976562
1010.0,169.74456787109375
1010.0,164.39364624023438
1010.0,166.38478088378906
1010.0,165.63067626953125
1010.0,167.55960083007812
1010.0,167.40322875976562
1010.0,167.1734619140625
1010.0,168.62405395507812
1010.0,167.86204528808594
1010.0,167.28868103027344
1010.0,165.62574768066406
1010.0,165.9810333251953
1010.0,164.776123046875
1010.0,164.01780700683594
1010.0,168.09075927734375
1010.0,167.18519592285156
1010.0,168.49078369140625
1010.0,164.59193420410156
1010.0,165.0232391357422
1010.0,164.10763549804688
1010.0,161.43101501464844
1010.0,166.9281768798828
1010.0,164.76095581054688
1010.0,164.47311401367188
1010.0,165.30191040039062
1010.0,163.229248046875
1010.0,163.96047973632812
1010.0,163.94627380371094
1010.0,166.3828125
1010.0,163.933349609375
1010.0,165.5171356201172
1010.0,164.25743103027344
1010.0,159.7415008544922
1010.0,166.94281005859375
1010.0,162.08038330078125
1010.0,166.90704345703125
1010.0,166.6106414794922
1010.0,164.98367309570312
1010.0,160.68380737304688
1010.0,161.79501342773438
1010.0,161.2454071044922
1010.0,163.063232421875
1010.0,166.3640594482422
1010.0,163.20314025878906
1010.0,165.08895874023438
1010.0,162.0420379638672
1010.0,165.29132080078125
1010.0,161.6774139404297
1010.0,162.4468536376953
1010.0,163.83795166015625
1010.0,163.03009033203125
1010.0,164.99496459960938
1010.0,161.69508361816406
1010.0,166.6548309326172
1010.0,161.44253540039062
1010.0,163.68719482421875
1010.0,164.32952880859375
1010.0,164.13882446289062
1010.0,163.1772918701172
1010.0,160.24407958984375
1010.0,164.3074188232422
1010.0,162.41310119628906
1010.0,163.36399841308594
1010.0,162.92723083496094
1010.0,164.99290466308594
