,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49
sensor_13,0.3422935761313977,0.45214421671177457,0.3743396190554571,0.717754779015373,0.6612233564156775,0.6374558978305804,0.5063939468613934,0.4265910686199173,0.4391144627023017,0.7311256700776638,0.7396558932341074,0.7338360335301691,1.0,0.08605210626296765,0.10471964843985941,0.08600789382056595,0.08846729198240037,-0.07697834729679534,-0.07727332056520454,-0.07522180540072912,-0.10034770902791652,0.1613215796981518,-0.06990145135232476,-0.11435308727343764,-0.11309186231969871,0.10247007731177021,-0.16773744938938243,-0.15593230244727038,0.09173768574767771,-0.1368296025920452,0.01547716786510278,0.0007496691539867153,-0.16661762315763734,0.04477773311989552,0.19718760996779972,0.06793467708752558,0.29973519986156216,0.03894690171041895,0.29674485511361187,0.16570954962313525,0.0027394704051445767,0.057347190936097046,0.08365707140342117,0.08751664346961056,0.06116845906441786,0.09998155102456113,0.3680236451952442,0.10600329682574618
sensor_14,-0.3186618258544725,-0.24146552766427326,-0.28729687337740534,-0.04251613182690809,-0.14933347022017235,0.010852043799874317,0.02100209661088821,-0.039319703571336184,-0.029746554788738583,-0.09135488201147798,-0.1084297102514016,-0.12209716439125079,0.08605210626296765,1.0,0.8042649756608403,0.48168970559839625,0.4806889418573245,0.632748286977707,0.6363752639092459,0.6232864394548452,0.1938428590238977,0.18993610654340948,0.6029575517293939,0.2144933938758251,0.20857896298508785,-0.21772993236702556,-0.4547511715759963,0.0703153604561873,-0.184349357678895,-0.28318857401057107,0.3329034318722799,-0.05109530095027715,-0.07211833725538652,0.2580609950131467,-0.24642531480468644,-0.28605352284375785,-0.13413893783538225,-0.059130002044828586,-0.09691993405274599,-0.17313928020107627,-0.08590644985841452,-0.0916859670285546,-0.06527870680748526,-0.1315738897657773,-0.1346729136226808,-0.14460608780311057,-0.20026377004076804,-0.045941026053853466
sensor_16,-0.29793308363068144,-0.2260914323212092,-0.26777557384275547,-0.02287144889472707,-0.14410185945030643,0.030994230934371286,0.04128192787468817,-0.027103879449053393,-0.017291798787324935,-0.07614175733086483,-0.09401167576887585,-0.1072629787967449,0.10471964843985941,0.8042649756608403,1.0,0.5755115812644503,0.5709481029015434,0.6869355035488413,0.6747467069261911,0.668078065896606,0.22876091153500386,0.23641568177221334,0.6486100758945753,0.2295061844170718,0.2292915439268253,-0.2435542843205561,-0.4761596992776025,0.07144388019617033,-0.20960800161799567,-0.2950930225764336,0.32300202686231433,-0.0683265037102348,-0.016345107764190545,0.2977340466574136,-0.2991636046660286,-0.2868767393762146,-0.1369736924781171,-0.04858945064413185,-0.09021459089681942,-0.16836001442058704,-0.07625518450228766,-0.0879502099981357,-0.04186750117217929,-0.1160976657917827,-0.14051702312249248,-0.1467917312984107,-0.154520302803738,-0.004580415448110248
sensor_17,-0.13626145374885712,-0.10596600487774838,-0.11479461742982204,0.007758530366128597,-0.08451518485810795,0.036394072138633035,0.046086234198399405,-0.003360709357381672,0.005853494296319934,-0.03411655430844719,-0.034888835165672503,-0.0398775835772597,0.08600789382056595,0.48168970559839625,0.5755115812644503,1.0,0.9898692563012655,0.4148577143647209,0.4223403701119699,0.3911270660318714,0.17944466516247926,0.14062634166372556,0.38498777353155733,0.18256095619312948,0.13723330495410357,-0.16157413203855556,-0.2842746847596261,0.024401385510715048,-0.13581416185668452,-0.18203090134396324,0.14890599248807343,-0.07748970892998695,0.04007390385130823,0.18436380176898196,-0.2395160512360123,-0.13370505600892874,-0.07369723600876862,-0.02963518652747093,-0.04536446105888346,-0.09939987514312959,-0.041472927437418185,-0.05107696126442176,-0.010334440608331634,-0.045450466834805546,-0.08657438468408574,-0.09453926247334658,-0.05107265576625233,-0.008572087234077591
sensor_18,-0.13182460233152385,-0.10133103063530315,-0.10997063270660733,0.010993153830240956,-0.08022072217630433,0.03931801259150677,0.04891191579372498,-0.0005072080648595964,0.008821239727768703,-0.030422620932360315,-0.03099305910948753,-0.03582798352163904,0.08846729198240037,0.4806889418573245,0.5709481029015434,0.9898692563012655,1.0,0.41020489316139314,0.4225415287983758,0.38763380908103884,0.1809372652291752,0.14546282437449432,0.3814783603346639,0.18127575845601346,0.1399287583102484,-0.16234894380173773,-0.28108998650564104,0.01923541260039958,-0.13426627532586677,-0.18062165367910937,0.14440342000215775,-0.07901690738086359,0.04078133617010073,0.1844588773375795,-0.23560902039852386,-0.1288456206424593,-0.07012065559730914,-0.02733426935817749,-0.04276049758278526,-0.09598631930087799,-0.03866831142976914,-0.048508041083994556,-0.008212950469524938,-0.04070107232344955,-0.08157766624315285,-0.09115770892155868,-0.04562031062188235,-0.007068392190534856
sensor_19,-0.41765605928887267,-0.31033217824737314,-0.3681470062827924,-0.12796664000919775,-0.1634614889367044,-0.06760839539917216,-0.04301765735170147,-0.08399155335138796,-0.08148089554694364,-0.13453065082706725,-0.1876734883411812,-0.21537365919157103,-0.07697834729679534,0.632748286977707,0.6869355035488413,0.4148577143647209,0.41020489316139314,1.0,0.9705271667558026,0.9571880529143812,0.20893977461258312,0.18534084094533293,0.9421166952012876,0.2037885681918023,0.20513444410164364,-0.17366697961744348,-0.42729821995057155,0.10726447840350418,-0.18697366136617294,-0.2550574469989637,0.4302368677027171,0.058464997711039884,-0.0062661336850740245,0.49112878214615685,-0.03059711856963832,-0.15224556340314072,-0.12100328643294421,-0.034891105181686206,-0.12588776981461858,-0.12767873644014283,-0.05854439298374223,-0.08156794728764769,-0.09991221318819239,-0.17009243917750655,-0.12294975039593557,-0.09439328095679049,-0.30456859116782353,-0.09121828451371189
sensor_20,-0.4221665834926102,-0.3137625830374432,-0.37265242474551097,-0.12834571261946187,-0.16540877734397105,-0.06623565420329472,-0.04131985094503752,-0.08316261706078518,-0.08094751813504414,-0.13528021641550186,-0.188338863794399,-0.21593127954980781,-0.07727332056520454,0.6363752639092459,0.6747467069261911,0.4223403701119699,0.4225415287983758,0.9705271667558026,1.0,0.9625092449847875,0.18927610654205554,0.1632491848340888,0.9379051699220294,0.20176366558016245,0.20324785492595743,-0.18633474967361435,-0.43311827058875474,0.08856236465150355,-0.18769596351599882,-0.2582290255586422,0.42910926034331964,0.058332291162545936,-0.0028798182702464,0.49761599187605776,-0.031912028649610666,-0.15857842701360644,-0.12007750007628706,-0.03342681983421591,-0.1247619762245511,-0.12563901153489013,-0.0561337406375184,-0.08046411996706908,-0.09864442103180199,-0.1683154469500879,-0.12096520715192292,-0.09078050375249011,-0.3019081118563891,-0.08817421077212244
sensor_21,-0.41564482944941855,-0.30966534478941526,-0.3657939365672646,-0.125425512002776,-0.16224107473634897,-0.06642868696177585,-0.0429114598550289,-0.08069340842696175,-0.08255549046160537,-0.13186356365797355,-0.18428913720277534,-0.21186587606241192,-0.07522180540072912,0.6232864394548452,0.668078065896606,0.3911270660318714,0.38763380908103884,0.9571880529143812,0.9625092449847875,1.0,0.2000860254504962,0.18593248454534228,0.9314504023435958,0.19897596543062884,0.2182033517560725,-0.1721619430808155,-0.42097496991672817,0.10425027931133612,-0.18055104607334646,-0.25504159750452254,0.42798410681036564,0.05955612388209037,-0.006097613087360204,0.4830176792102109,-0.03139642058666935,-0.1508556326167515,-0.12049424206094807,-0.0360930801831966,-0.12591896862452387,-0.12713210252482463,-0.05926542896255545,-0.08238671134522824,-0.10075419863316956,-0.16780092381810696,-0.120528419143569,-0.09229758418719404,-0.29964540860904787,-0.09248602773047235
sensor_22,-0.12215574572016825,-0.15736211290676866,-0.1164901434150033,-0.13674017931099208,-0.14335409585535064,0.008182590297045825,-0.04169875948737608,-0.046228941597839586,-0.023968430431359558,-0.13985130755392913,-0.13953962303277806,-0.12778616192857883,-0.10034770902791652,0.1938428590238977,0.22876091153500386,0.17944466516247926,0.1809372652291752,0.20893977461258312,0.18927610654205554,0.2000860254504962,1.0,0.6661450616270742,0.22327525598626516,0.8757548093121511,0.8691689087121133,-0.19601565506948707,-0.4122445911901112,0.1385725339360269,-0.10820706649852634,-0.054426020122596265,0.1256830933187332,-0.3080078615739437,-0.019096559113530927,-0.10807205274425086,-0.10454108294158435,-0.1457890947407987,-0.10950930505537827,-0.05357073492765146,-0.09522410593238168,-0.07695721747164026,-0.04414080352758908,-0.054638821115526086,-0.06063694021845892,-0.04373989593469796,-0.04666327506297481,-0.0675571814733728,-0.08018805764462401,-0.06441083139073418
sensor_23,0.2906530674528447,0.38250293437774047,0.342520441113106,0.24000777521216135,0.24337923228607541,0.42011591997326964,0.4191788338082154,0.28522212835227495,0.4837949359428264,0.23580578350084766,0.236942896770544,0.21371528829320524,0.1613215796981518,0.18993610654340948,0.23641568177221334,0.14062634166372556,0.14546282437449432,0.18534084094533293,0.1632491848340888,0.18593248454534228,0.6661450616270742,1.0,0.209895341417639,0.591735803331134,0.6389887054386306,-0.11627606524141036,-0.44336552874623775,-0.16180475367950214,0.1746313959602764,-0.005042465266113583,-0.0809996435114994,-0.45257469454896954,-0.009194226526585626,0.11088734889895228,0.18766179280749362,-0.06692984274708322,0.13579907747546444,0.11842428671405154,0.15487281992063107,0.13882087088402126,0.10980408652570975,0.09187814263302954,0.11450911434205165,0.12375855726778527,0.08620759432422546,0.08766681971601624,0.14693589177606564,0.12371629226428676
sensor_24,-0.3997935771047232,-0.2953593734937073,-0.3510520948159135,-0.11661530203854842,-0.15159501574162398,-0.05802232980044288,-0.03537997137790039,-0.07295152671783596,-0.07532768090112486,-0.12316949360706754,-0.17368100966065927,-0.19952744053190427,-0.06990145135232476,0.6029575517293939,0.6486100758945753,0.38498777353155733,0.3814783603346639,0.9421166952012876,0.9379051699220294,0.9314504023435958,0.22327525598626516,0.209895341417639,1.0,0.2129355021927363,0.22256975202641194,-0.16121152039188333,-0.4098301017953906,0.10892708288022478,-0.1797285981774953,-0.24464125348730456,0.41471324641264945,0.05581921957040575,-0.013528729430147208,0.4563724459592577,-0.024916031776941704,-0.153991790154948,-0.11362158937785662,-0.03380876037625584,-0.11784878350622795,-0.12171350611994729,-0.05893170467183284,-0.07876866609987801,-0.09540980974536975,-0.16447029868556512,-0.11777001855792751,-0.08918323690151496,-0.28850846690010545,-0.08768584666689361
sensor_25,-0.13934892965400814,-0.17813719018134558,-0.13283365815969553,-0.14991334150268237,-0.16543256247199992,0.008887637583334676,-0.04839185498493151,-0.0498156848895401,-0.022812273589127435,-0.15983185695536775,-0.16043711655564152,-0.1463021516520545,-0.11435308727343764,0.2144933938758251,0.2295061844170718,0.18256095619312948,0.18127575845601346,0.2037885681918023,0.20176366558016245,0.19897596543062884,0.8757548093121511,0.591735803331134,0.2129355021927363,1.0,0.9469813607693489,-0.17280668839257576,-0.43936260139515376,0.16717058973193588,-0.09949239144241864,-0.04943256763045814,0.15077503020249905,-0.2977403034869738,-0.01643759117282974,-0.09661139811360171,-0.1184715228066985,-0.18881136560758563,-0.12073761056468972,-0.039740284527334295,-0.0996037712388935,-0.08772159662886386,-0.02168876116898908,-0.053522831048289594,-0.06699766861296398,-0.04934647551146541,-0.050870114131253905,-0.07218743384722127,-0.09378276718390906,-0.07730390139095757
sensor_26,-0.13739354567056963,-0.17610435848682243,-0.1283526485192569,-0.14599681030606435,-0.15834713458012936,0.009647538056719345,-0.047375206423045074,-0.048497595326830706,-0.024522416623098425,-0.1548550507126505,-0.1561336699848928,-0.14169156012073433,-0.11309186231969871,0.20857896298508785,0.2292915439268253,0.13723330495410357,0.1399287583102484,0.20513444410164364,0.20324785492595743,0.2182033517560725,0.8691689087121133,0.6389887054386306,0.22256975202641194,0.9469813607693489,1.0,-0.15075059977651048,-0.4216078018858247,0.16436618208420586,-0.0909072473555684,-0.04827502423356949,0.1489181046311714,-0.2958445780238637,-0.020752162809359605,-0.08520941908472052,-0.10944808752379034,-0.17301550709397456,-0.11855579027009035,-0.03906608894186291,-0.09453437817819574,-0.08141798126590988,-0.01950916540854551,-0.048439639830736084,-0.06344996363481684,-0.04887124774994691,-0.047663604492310684,-0.06689030889586817,-0.09466770400471147,-0.07679747936607087
sensor_27,0.13474684688832933,0.15095567430686518,0.11956332647439864,0.12007761037171719,0.16215139271844803,0.07571410904207748,0.04903653157141915,0.08573342576549951,0.0812826744505125,0.15677039940526488,0.161222537063073,0.14281084094866503,0.10247007731177021,-0.21772993236702556,-0.2435542843205561,-0.16157413203855556,-0.16234894380173773,-0.17366697961744348,-0.18633474967361435,-0.1721619430808155,-0.19601565506948707,-0.11627606524141036,-0.16121152039188333,-0.17280668839257576,-0.15075059977651048,1.0,0.24437766377761386,0.31495915328726565,0.23211348834025106,-0.011267495113912084,0.0002752030582826353,0.15877367341844575,0.017584191160145923,-0.051900156383114564,0.10654332914651478,0.14639626093277097,0.12171446403785514,-0.001329728482203172,0.06192770976264918,0.09251767070704814,0.006509439914444945,0.022668770337682546,0.017492176565895634,0.048427070986662046,0.054020350160682656,0.07862585485306196,0.08918552251252446,0.004260960123929229
sensor_28,0.26528673565526406,0.053798669708594676,0.1534854419865302,-0.1958250764217741,-0.12759730060335375,-0.2762054306909385,-0.24564103010342356,-0.15882542127372853,-0.20197398131149494,-0.17288991037849405,-0.12625915265403664,-0.14449138137560655,-0.16773744938938243,-0.4547511715759963,-0.4761596992776025,-0.2842746847596261,-0.28108998650564104,-0.42729821995057155,-0.43311827058875474,-0.42097496991672817,-0.4122445911901112,-0.44336552874623775,-0.4098301017953906,-0.43936260139515376,-0.4216078018858247,0.24437766377761386,1.0,0.11990249702138664,0.06192818853758255,0.05406107449096102,-0.48113597059666136,0.1154459873416671,0.19224679968198663,-0.18824617259888943,-0.038390257989767265,0.29385426639153867,0.04114911842855964,0.03982824068907193,-0.007574068701989367,0.083952308412978,0.06737835607992364,0.066612951522033,0.09226146463913273,0.12699325292610844,0.09169243889230981,0.07218076294315812,0.1266926324701629,0.0652081637025198
sensor_29,-0.3593801814366262,-0.4440200205943592,-0.3902471629624531,-0.2602401712111633,-0.28918908373594576,-0.3168998723545233,-0.36157442151912406,-0.24640840851370285,-0.40203877410344774,-0.25611762540587824,-0.2611404161622734,-0.27088594738428795,-0.15593230244727038,0.0703153604561873,0.07144388019617033,0.024401385510715048,0.01923541260039958,0.10726447840350418,0.08856236465150355,0.10425027931133612,0.1385725339360269,-0.16180475367950214,0.10892708288022478,0.16717058973193588,0.16436618208420586,0.31495915328726565,0.11990249702138664,1.0,-0.23012807296113963,-0.3212021738724814,0.4309443432833992,0.3124446237231286,-0.022982237577126096,-0.14521111548514104,-0.24142621608602213,-0.07163744311652942,-0.18776070450741938,-0.15436382047652816,-0.19817574898466364,-0.17438465350567342,-0.1311412135889788,-0.12263787812001617,-0.15580486113940833,-0.14058860932552592,-0.0978373774658215,-0.12534025072410385,-0.17257390604401374,-0.17008453676137486
sensor_30,0.3838253958343032,0.451050723599319,0.4000862715969231,0.22833357822707173,0.2736074680376184,0.28194452488924143,0.3308367582725568,0.23850598105663318,0.3821508818538658,0.22794983157348578,0.2438054779485005,0.25349623271147925,0.09173768574767771,-0.184349357678895,-0.20960800161799567,-0.13581416185668452,-0.13426627532586677,-0.18697366136617294,-0.18769596351599882,-0.18055104607334646,-0.10820706649852634,0.1746313959602764,-0.1797285981774953,-0.09949239144241864,-0.0909072473555684,0.23211348834025106,0.06192818853758255,-0.23012807296113963,1.0,0.4066893019132738,-0.20163078881983762,-0.14205672057711824,0.01875035702940526,0.022983689338517365,0.2635978844724974,0.10684590218048175,0.18899808499254003,0.14845090958578508,0.18888737644511827,0.17709478609967344,0.13691170625926016,0.11838679152116807,0.13843974073060097,0.14517147126663366,0.11157949050405062,0.11894459154202554,0.16896273643711535,0.14305980989869307
